,Predicted output,Actual output
3479,0.17050979,0.214093452
3480,0.07426566,0.091132057
3481,0.01272884,0.014115596
3482,0.019774228,0.012733685
3483,0.2258662,0.213726097
3484,0.27494532,0.309122448
3485,0.004900664,0.011866447
3486,0.027497321,0.02700942
3487,0.009273231,0.02185126
3488,0.017605275,0.01272843
3489,0.031033218,0.036696983
3490,0.01813063,0.007054077
3491,0.30406296,0.313044074
3492,0.06624806,0.078083994
3493,0.16178873,0.150449211
3494,0.07773608,0.090528081
3495,0.009738982,0.007170604
3496,0.0679014,0.048711544
3497,0.016290039,0.016501958
3498,0.1532146,0.129172224
3499,0.105136216,0.06878721
3500,0.08016342,0.078624669
3501,0.05267462,0.06070973
3502,0.010338038,0.01627183
3503,0.09866613,0.09954138
3504,0.3271866,0.331533876
3505,0.017211854,0.021739205
3506,0.111878276,0.136144021
3507,0.0074732006,0.004562979
3508,0.08461407,0.109662986
3509,0.012298882,0.014954346
3510,0.033869416,0.039040952
3511,0.1003128,0.066756601
3512,0.06028515,0.063943701
3513,0.12823406,0.100334643
3514,0.023955345,0.014258954
3515,0.017050534,0.030532313
3516,0.5494738,0.577446175
3517,0.006629646,0.020152987
3518,0.010257453,0.006921802
3519,0.005001068,0.011050257
3520,0.01860544,0.020621412
3521,0.013338864,0.015524755
3522,0.08856323,0.108058179
3523,0.038822323,0.028055921
3524,0.013896853,0.011330487
3525,0.16555846,0.187165117
3526,0.008121163,0.013328029
3527,0.005147159,0.012940002
3528,0.19162181,0.160782878
3529,0.012735099,0.010331049
3530,0.05961144,0.07274968
3531,0.10401976,0.112178575
3532,0.009859711,0.014925834
3533,0.20180714,0.171924817
3534,0.23960623,0.272902701
3535,0.022433162,0.014569964
3536,0.09303689,0.099373704
3537,0.022258729,0.01442076
3538,0.07251161,0.078238739
3539,0.016469717,0.025305005
3540,0.010348111,0.013787647
3541,0.019472212,0.010776855
3542,0.020475179,0.013111113
3543,0.021233022,0.017046764
3544,0.04453665,0.034228316
3545,0.17146304,0.2321166
3546,0.092947036,0.073954479
3547,0.012724668,0.016103305
3548,0.1175828,0.140346417
3549,0.30741775,0.303261803
3550,0.0060360134,0.009772773
3551,0.16285273,0.268817864
3552,0.022593796,0.029980833
3553,0.528653,0.58185125
3554,0.018631905,0.018864635
3555,0.0074732006,0.005121906
3556,0.054712504,0.040207193
3557,0.009859711,0.013264466
3558,0.012316227,0.012382969
3559,0.019391805,0.021916213
3560,0.01813063,0.008427522
3561,0.082111746,0.080884983
3562,0.060061485,0.051685668
3563,0.012565106,0.020080824
3564,0.031144321,0.020092415
3565,0.028842837,0.031449503
3566,0.017354727,0.024140806
3567,0.013856798,0.014605455
3568,0.013148576,0.01235103
3569,0.014211804,0.018806276
3570,0.027993143,0.027887301
3571,0.01583901,0.016230833
3572,0.012983859,0.012316546
3573,0.41141605,0.369876975
3574,0.005509585,0.012007397
3575,0.055506915,0.068026357
3576,0.44292128,0.346844343
3577,0.0510588,0.078585038
3578,0.008814782,0.009681736
3579,0.04147026,0.040733578
3580,0.019857734,0.016578225
3581,0.056714028,0.059436924
3582,0.01616031,0.012460426
3583,0.0070179105,0.012789967
3584,0.08124399,0.094164438
3585,0.04838389,0.03764456
3586,0.21785986,0.2256062
3587,0.30154878,0.305360054
3588,0.012422621,0.010318484
3589,0.11162326,0.113251243
3590,0.018266141,0.01912405
3591,0.020336002,0.014796585
3592,0.15613288,0.170955061
3593,0.027923554,0.033575343
3594,0.024051398,0.017486941
3595,0.024375975,0.02521258
3596,0.0058861673,0.008226402
3597,0.011457682,0.008582649
3598,0.030811608,0.015568972
3599,0.10997054,0.095235486
3600,0.047216,0.040585243
3601,0.010386378,0.008592587
3602,0.01360178,0.010274718
3603,0.010729462,0.012407233
3604,0.03473863,0.043248779
3605,0.070671976,0.058728795
3606,0.031205028,0.034264977
3607,0.009028316,0.006820633
3608,0.09907496,0.134996585
3609,0.26576248,0.305751752
3610,0.06686807,0.052276774
3611,0.080537975,0.086349842
3612,0.030119807,0.020856696
3613,0.026584357,0.020582966
3614,0.0060360134,0.007069539
3615,0.009859711,0.012008181
3616,0.030811608,0.019581784
3617,0.02314794,0.029572041
3618,0.012622982,0.013347443
3619,0.010348111,0.010295777
3620,0.09004572,0.099967013
3621,0.022726864,0.015391063
3622,0.07340777,0.057695017
3623,0.008682936,0.008393457
3624,0.019774228,0.014834963
3625,0.018656611,0.023647857
3626,0.022376955,0.013499712
3627,0.016267061,0.01540237
3628,0.005966902,0.005979033
3629,0.055084795,0.049609757
3630,0.006274849,0.005054785
3631,0.036853373,0.049649934
3632,0.044771433,0.041521944
3633,0.04153341,0.04311804
3634,0.014582872,0.011145119
3635,0.18221754,0.126250084
3636,0.054038227,0.043503577
3637,0.013834834,0.012711644
3638,0.02872172,0.01879872
3639,0.012902081,0.011071472
3640,0.1646738,0.227895792
3641,0.007571548,0.009851773
3642,0.014193594,0.013045627
3643,0.0162296,0.020786534
3644,0.0074732006,0.005229209
3645,0.431521,0.380105207
3646,0.016026229,0.012480689
3647,0.10738754,0.142909526
3648,0.010421485,0.0106139
3649,0.026137382,0.02458815
3650,0.01542303,0.022398626
3651,0.013276637,0.01086561
3652,0.047495693,0.037266073
3653,0.019774228,0.015096804
3654,0.24652731,0.276388025
3655,0.024781317,0.013629636
3656,0.2509841,0.309539251
3657,0.017721117,0.019311617
3658,0.08908051,0.066165519
3659,0.047189355,0.107681034
3660,0.014850408,0.012740639
3661,0.17073095,0.164544288
3662,0.005265951,0.008641663
3663,0.15742424,0.165525074
3664,0.01226151,0.010075691
3665,0.010348111,0.013505104
3666,0.0069995522,0.009778135
3667,0.017045766,0.017611442
3668,0.0069349706,0.008403656
3669,0.0074732006,0.005126013
3670,0.012681186,0.013615986
3671,0.012902081,0.010868219
3672,0.25527954,0.27646277
3673,0.32968152,0.354376674
3674,0.01814732,0.018858489
3675,0.06917301,0.067793161
3676,0.009067744,0.00696646
3677,0.5339779,0.470815152
3678,0.009859711,0.012559641
3679,0.008814782,0.00543155
3680,0.013888001,0.023816939
3681,0.026665002,0.020109725
3682,0.020539492,0.032501559
3683,0.07145065,0.062773101
3684,0.007866621,0.006195012
3685,0.055167586,0.044503665
3686,0.013670057,0.011382618
3687,0.07749039,0.07293957
3688,0.006274849,0.005928675
3689,0.012902081,0.012492187
3690,0.012422085,0.013988722
3691,0.30443782,0.316118416
3692,0.07401088,0.084947788
3693,0.20289516,0.169251683
3694,0.012902081,0.012019585
3695,0.055312276,0.045269889
3696,0.009343058,0.017850648
3697,0.023393571,0.01649522
3698,0.11345819,0.081443352
3699,0.021349728,0.021478929
3700,0.009909809,0.016763162
3701,0.009800345,0.006254844
3702,0.012316227,0.018025668
3703,0.013245344,0.011690346
3704,0.08192873,0.068475683
3705,0.021622926,0.023402554
3706,0.05132687,0.04363967
3707,0.5553088,0.632425026
3708,0.1094833,0.10516516
3709,0.0047424734,0.005819437
3710,0.032375395,0.024597392
3711,0.028626144,0.023245738
3712,0.04906854,0.041164897
3713,0.0074732006,0.004810561
3714,0.019774228,0.011828084
3715,0.0548746,0.035968312
3716,0.013148576,0.013791736
3717,0.12166038,0.111510432
3718,0.02447763,0.024816282
3719,0.0073474348,0.011707657
3720,0.014582872,0.009089159
3721,0.004349053,0.010196738
3722,0.021713495,0.02875484
3723,0.031317115,0.025422365
3724,0.48392165,0.540816113
3725,0.0121641755,0.009671231
3726,0.008682936,0.008007216
3727,0.007866621,0.00677562
3728,0.012516499,0.011457811
3729,0.017091602,0.014956764
3730,0.082227886,0.086185978
3731,0.019502878,0.018717337
3732,0.052191734,0.053474476
3733,0.006272346,0.011495325
3734,0.010475904,0.010184568
3735,0.020080984,0.015085799
3736,0.013276637,0.011069012
3737,0.01685512,0.016729285
3738,0.022856891,0.02320453
3739,0.0074732006,0.00692004
3740,0.010511905,0.010155184
3741,0.030119807,0.01384432
3742,0.013265282,0.01944605
3743,0.012983859,0.014140568
3744,0.011457682,0.011247402
3745,0.09397191,0.074033918
3746,0.011602402,0.011486788
3747,0.008682936,0.006307383
3748,0.1178852,0.147416302
3749,0.023273915,0.018243573
3750,0.02437839,0.018448313
3751,0.017211854,0.021355564
3752,0.013338864,0.014802962
3753,0.0068889856,0.010220729
3754,0.06493911,0.05616367
3755,0.05467567,0.051320325
3756,0.06581807,0.054924196
3757,0.17246082,0.192698751
3758,0.010732651,0.010821366
3759,0.046450973,0.089596076
3760,0.11400238,0.112179052
3761,0.0074732006,0.007383986
3762,0.03158328,0.0299818
3763,0.60600984,0.545226263
3764,0.01542303,0.0191509
3765,0.12761265,0.162707592
3766,0.012613267,0.018344869
3767,0.004349053,0.008984321
3768,0.029572725,0.016987645
3769,0.4591345,0.525366966
3770,0.01852405,0.007861389
3771,0.26790595,0.340183653
3772,0.049960285,0.034682361
3773,0.004349053,0.007025506
3774,0.033977747,0.025903161
3775,0.09405491,0.09519388
3776,0.009859711,0.011186262
3777,0.038846076,0.038966429
3778,0.061284065,0.068446022
3779,0.005462438,0.008952536
3780,0.08358836,0.082864883
3781,0.06393847,0.043620814
3782,0.030811608,0.016166355
3783,0.048352867,0.05951002
3784,0.013276637,0.012258946
3785,0.015197068,0.021721233
3786,0.010973096,0.015391278
3787,0.0068889856,0.006894663
3788,0.007766694,0.017865894
3789,0.015207291,0.018316841
3790,0.009028316,0.008700201
3791,0.07693422,0.057802976
3792,0.08621803,0.071818253
3793,0.024343967,0.019262629
3794,0.0140692,0.011182369
3795,0.071833074,0.062953675
3796,0.07746422,0.06567534
3797,0.027495772,0.022721385
3798,0.011457682,0.010335614
3799,0.009005517,0.006994484
3800,0.18559498,0.149771943
3801,0.020273507,0.025518009
3802,0.11099386,0.136274003
3803,0.010909885,0.020976765
3804,0.021629214,0.021557138
3805,0.008929431,0.009607584
3806,0.07510039,0.074102387
3807,0.049845904,0.071499706
3808,0.01864019,0.023317006
3809,0.0068889856,0.007988986
3810,0.11925629,0.128539169
3811,0.049184352,0.064310692
3812,0.011785507,0.010651285
3813,0.25874096,0.284235833
3814,0.031221092,0.01764854
3815,0.0074732006,0.006379052
3816,0.08338487,0.102426486
3817,0.2480551,0.245606519
3818,0.037795067,0.037995981
3819,0.023572713,0.021046959
3820,0.012211144,0.013636269
3821,0.13215616,0.122439272
3822,0.009662747,0.009462799
3823,0.2877326,0.228811216
3824,0.011981726,0.018780871
3825,0.16275933,0.23574318
3826,0.1146127,0.062879133
3827,0.08162734,0.078333889
3828,0.21837765,0.261477754
3829,0.020422995,0.023393291
3830,0.009808123,0.016546017
3831,0.026209801,0.023015211
3832,0.021562845,0.020415647
3833,0.15421942,0.100507711
3834,0.036019236,0.034606683
3835,0.35834748,0.432799866
3836,0.0807066,0.076875475
3837,0.015253514,0.016674715
3838,0.049913555,0.058208156
3839,0.06546211,0.053875867
3840,0.004349053,0.005193001
3841,0.00892657,0.00526341
3842,0.051970094,0.055687303
3843,0.0074732006,0.004760904
3844,0.005305916,0.006996538
3845,0.0054190755,0.007359801
3846,0.02322188,0.024439226
3847,0.1609444,0.157815344
3848,0.03071943,0.034000225
3849,0.012573928,0.015848661
3850,0.02607739,0.02202134
3851,0.033860117,0.034566077
3852,0.012983859,0.013048717
3853,0.018075347,0.017758242
3854,0.012848347,0.007923518
3855,0.028716654,0.022609287
3856,0.02714014,0.022319203
3857,0.009177208,0.009104783
3858,0.113241225,0.135497944
3859,0.08017266,0.080442921
3860,0.19000888,0.193921972
3861,0.01562807,0.01587828
3862,0.23303539,0.219101587
3863,0.0057805777,0.005024845
3864,0.0050091743,0.005758526
3865,0.3647958,0.406788204
3866,0.013276637,0.008260062
3867,0.023920804,0.029553213
3868,0.00892657,0.008760788
3869,0.0335263,0.029652686
3870,0.026147008,0.014709445
3871,0.0074732006,0.004367244
3872,0.02742511,0.020392717
3873,0.0140200555,0.011275153
3874,0.031095386,0.027865497
3875,0.038149476,0.035390074
3876,0.085220635,0.098114514
3877,0.14948854,0.153715695
3878,0.09872252,0.092452943
3879,0.011599183,0.015688226
3880,0.013084084,0.012179563
3881,0.028466135,0.021869225
3882,0.010253131,0.012960378
3883,0.09161493,0.120097267
3884,0.010471582,0.010626164
3885,0.43088183,0.37696916
3886,0.011853933,0.012553681
3887,0.016845584,0.013892461
3888,0.3313443,0.281065779
3889,0.02639988,0.021339694
3890,0.045131534,0.046605175
3891,0.0074732006,0.004503502
3892,0.02528441,0.025670183
3893,0.070795804,0.083739138
3894,0.06134978,0.062171843
3895,0.0053944886,0.007758723
3896,0.07021856,0.055266797
3897,0.101385504,0.071673328
3898,0.01701516,0.02048166
3899,0.07053128,0.057206509
3900,0.017605275,0.018532853
3901,0.035223782,0.043209185
3902,0.036596537,0.032954794
3903,0.03055659,0.024526878
3904,0.14393088,0.105133206
3905,0.004349053,0.004531688
3906,0.011559606,0.022535552
3907,0.032835156,0.033447516
3908,0.017162919,0.017538529
3909,0.022685856,0.020412329
3910,0.062182873,0.059397601
3911,0.08256644,0.094925355
3912,0.012684375,0.011041178
3913,0.21402073,0.206439956
3914,0.09146029,0.11349341
3915,0.006274849,0.005407216
3916,0.07979959,0.079201977
3917,0.05810216,0.047519837
3918,0.0728333,0.06467604
3919,0.01583901,0.013990406
3920,0.047237575,0.039105843
3921,0.072291255,0.062882194
3922,0.06551269,0.062665903
3923,0.17195612,0.15714414
3924,0.027102083,0.024469987
3925,0.005462438,0.00566527
3926,0.48280668,0.532385714
3927,0.005218804,0.011285472
3928,0.03187889,0.031074995
3929,0.030625314,0.028674515
3930,0.009777963,0.018045283
3931,0.010909885,0.018653166
3932,0.037070036,0.046520477
3933,0.03127724,0.031140853
3934,0.072291255,0.058496863
3935,0.007541001,0.00725138
3936,0.03550443,0.027937149
3937,0.08579266,0.073268019
3938,0.010732651,0.008382091
3939,0.36191267,0.339723904
3940,0.012422085,0.010382218
3941,0.19546938,0.168261001
3942,0.062077135,0.055899067
3943,0.0068889856,0.008491636
3944,0.0070403516,0.011899904
3945,0.060623467,0.047870126
3946,0.12041479,0.094896654
3947,0.10922283,0.124096728
3948,0.01834932,0.029601846
3949,0.03914535,0.033709152
3950,0.54394406,0.618017998
3951,0.010417938,0.014848242
3952,0.015885204,0.018224823
3953,0.038894325,0.047813903
3954,0.031021863,0.018390243
3955,0.17123574,0.121827992
3956,0.26072347,0.212811431
3957,0.05166447,0.065017694
3958,0.01169759,0.011309701
3959,0.014853805,0.017461049
3960,0.019010574,0.022176139
3961,0.004349053,0.010242488
3962,0.016381234,0.014147231
3963,0.0385696,0.028579096
3964,0.019572377,0.018567467
3965,0.009859711,0.010135265
3966,0.0074732006,0.008257439
3967,0.007865787,0.007049315
3968,0.24630845,0.165412014
3969,0.011457682,0.012076984
3970,0.44829112,0.451649113
3971,0.039537817,0.034326804
3972,0.017605275,0.020488096
3973,0.014211804,0.015071906
3974,0.04749906,0.050900835
3975,0.011851102,0.013202684
3976,0.15391079,0.187689419
3977,0.02342984,0.016027268
3978,0.020296395,0.016865782
3979,0.0074732006,0.00690959
3980,0.0074732006,0.005477994
3981,0.01616034,0.016534047
3982,0.005509585,0.007789699
3983,0.051519066,0.044091749
3984,0.0047424734,0.007611848
3985,0.068274885,0.069632253
3986,0.036588043,0.029933655
3987,0.012902081,0.012697776
3988,0.015994877,0.026175839
3989,0.16128469,0.139813198
3990,0.6289099,0.649433333
3991,0.017654806,0.018582537
3992,0.0074732006,0.007115356
3993,0.073693216,0.047949451
3994,0.007038653,0.014705317
3995,0.28500828,0.339372015
3996,0.074935734,0.073339601
3997,0.0333772,0.031326762
3998,0.0050091743,0.008088972
3999,0.010732651,0.0084014
4000,0.005870819,0.008939228
4001,0.014783055,0.016801796
4002,0.03144574,0.031531291
4003,0.012097001,0.013393962
4004,0.006274849,0.00515823
4005,0.010729462,0.008124526
4006,0.014211804,0.017739506
4007,0.050964713,0.050428023
4008,0.009296775,0.010657043
4009,0.058358967,0.043761419
4010,0.027827442,0.028928849
4011,0.016416341,0.015262501
4012,0.27682877,0.241246594
4013,0.35145092,0.357881093
4014,0.2047236,0.306946151
4015,0.25499985,0.244631704
4016,0.010024518,0.007785979
4017,0.0086404085,0.01812289
4018,0.010741532,0.018340998
4019,0.05993104,0.076095142
4020,0.007218182,0.00642878
4021,0.06464967,0.052227757
4022,0.027651817,0.021257436
4023,0.0047424734,0.010088601
4024,0.031221092,0.026680499
4025,0.010184765,0.007509897
4026,0.14097524,0.119992376
4027,0.057374775,0.036688483
4028,0.022069097,0.016041864
4029,0.10734013,0.122455611
4030,0.013534546,0.00820125
4031,0.14852095,0.098235212
4032,0.018434882,0.025979744
4033,0.016026229,0.017714082
4034,0.015207291,0.015119718
4035,0.006911427,0.008036269
4036,0.011846036,0.00891407
4037,0.05777663,0.057435615
4038,0.01852405,0.008281167
4039,0.01722458,0.017573614
4040,0.006836623,0.005184022
4041,0.019558877,0.012819585
4042,0.020824969,0.021276479
4043,0.09075248,0.086466425
4044,0.007218182,0.005629084
4045,0.010732651,0.010711553
4046,0.0134602785,0.013064236
4047,0.0475775,0.038988488
4048,0.019833416,0.019194962
4049,0.017936379,0.011833577
4050,0.022563905,0.020820904
4051,0.009665906,0.012405279
4052,0.027109772,0.038886152
4053,0.011811435,0.011400626
4054,0.048327208,0.044381431
4055,0.21685797,0.17507141
4056,0.010973096,0.007903881
4057,0.004349053,0.004371072
4058,0.08016342,0.074334484
4059,0.33078927,0.353809857
4060,0.028651565,0.022224165
4061,0.019746333,0.019347273
4062,0.02003038,0.02025116
4063,0.009738982,0.006212197
4064,0.004853517,0.005787003
4065,0.020342499,0.018962392
4066,0.009859711,0.008010021
4067,0.012529552,0.012387622
4068,0.043699205,0.03382102
4069,0.0074732006,0.004413196
4070,0.2561807,0.30442402
4071,0.006911427,0.013865935
4072,0.024373591,0.029296496
4073,0.008814782,0.007667229
4074,0.021075845,0.016735233
4075,0.006252408,0.006036369
4076,0.11101833,0.075356806
4077,0.07882354,0.053057869
4078,0.014054567,0.012655642
4079,0.3483727,0.508143586
4080,0.0054190755,0.008304668
4081,0.058679014,0.046636588
4082,0.009688437,0.011788115
4083,0.020916224,0.026169004
4084,0.0050091743,0.008250999
4085,0.011559606,0.013751359
4086,0.013276637,0.008842128
4087,0.028754741,0.02906111
4088,0.018060982,0.016352649
4089,0.012571067,0.016584233
4090,0.019318163,0.020169779
4091,0.061061442,0.060023471
4092,0.027522445,0.026575373
4093,0.0316253,0.034859776
4094,0.020063013,0.024228876
4095,0.007218182,0.007663309
4096,0.053309977,0.064018882
4097,0.046009302,0.029829863
4098,0.022567034,0.019914234
4099,0.020783484,0.024238723
4100,0.070148796,0.064883908
4101,0.11188191,0.140354842
4102,0.041766644,0.024297392
4103,0.009028316,0.00970214
4104,0.018224746,0.02774713
4105,0.023085654,0.018872581
4106,0.04528451,0.034011614
4107,0.25492737,0.267936705
4108,0.01571849,0.02516236
4109,0.090367734,0.103696743
4110,0.023365647,0.020220012
4111,0.0074732006,0.006730872
4112,0.10738757,0.097695998
4113,0.01897648,0.019787089
4114,0.3137291,0.320129595
4115,0.06260687,0.046098499
4116,0.009012371,0.012000105
4117,0.0192945,0.019310482
4118,0.036231846,0.02971665
4119,0.0161376,0.015667681
4120,0.011602402,0.014004707
4121,0.023128808,0.022926696
4122,0.35275093,0.326776576
4123,0.18995747,0.155487555
4124,0.029262006,0.024473851
4125,0.40091935,0.439194133
4126,0.011022568,0.010827777
4127,0.011080563,0.008427578
4128,0.0056122243,0.00977938
4129,0.029848129,0.036717997
4130,0.03246823,0.035241116
4131,0.024153233,0.02340691
4132,0.061350167,0.028073717
4133,0.08736953,0.090851428
4134,0.004476279,0.005852464
4135,0.096767664,0.088275489
4136,0.042351484,0.037262223
4137,0.017300129,0.018505684
4138,0.34816,0.436234925
4139,0.08756152,0.097477264
4140,0.041343868,0.045726591
4141,0.13012269,0.156074654
4142,0.005218804,0.004891817
4143,0.03072083,0.021436105
4144,0.026022583,0.020761877
4145,0.010253131,0.013123089
4146,0.013522685,0.012156973
4147,0.017211854,0.013829863
4148,0.004349053,0.004626665
4149,0.009586692,0.013702395
4150,0.3756524,0.492569991
4151,0.07510039,0.066673121
4152,0.026584357,0.023755653
4153,0.024867833,0.029147235
4154,0.008867472,0.006137387
4155,0.008814782,0.008404399
4156,0.053418547,0.038197719
4157,0.03958538,0.025276671
4158,0.08418074,0.104284755
4159,0.059614807,0.069535208
4160,0.019879937,0.022321025
4161,0.004349053,0.004111847
4162,0.009234428,0.004831527
4163,0.20254254,0.191134947
4164,0.029262006,0.028742892
4165,0.008133322,0.008915066
4166,0.004349053,0.006404967
4167,0.029359698,0.029432556
4168,0.076536715,0.055442329
4169,0.018263578,0.014197338
4170,0.0057377815,0.012393885
4171,0.22868633,0.268013242
4172,0.008682936,0.010902967
4173,0.027280718,0.024456293
4174,0.011457682,0.012167828
4175,0.060402274,0.045058551
4176,0.02767846,0.028187742
4177,0.0055463016,0.012011754
4178,0.022423714,0.023649606
4179,0.065366834,0.040127743
4180,0.006911427,0.005336866
4181,0.018685937,0.015360802
4182,0.0101184845,0.01190343
4183,0.59768456,0.597233333
4184,0.035546064,0.036382218
4185,0.0243603,0.019798107
4186,0.009738982,0.007060856
4187,0.1783427,0.151284314
4188,0.32069317,0.354514313
4189,0.06783384,0.049125012
4190,0.042435855,0.040673223
4191,0.045256853,0.039213005
4192,0.023512661,0.022751698
4193,0.010973096,0.009190953
4194,0.11102387,0.104384316
4195,0.14054659,0.119259817
4196,0.25286376,0.298180391
4197,0.28739065,0.240994874
4198,0.32486767,0.411385821
4199,0.2716254,0.246374465
4200,0.017575264,0.019717666
4201,0.02430132,0.024980232
4202,0.005462438,0.013394408
4203,0.037408054,0.032321374
4204,0.013245344,0.010576217
4205,0.3752493,0.42639901
4206,0.009126842,0.017680753
4207,0.02650708,0.022803335
4208,0.021645099,0.01782481
4209,0.0060242116,0.004569046
4210,0.18111247,0.175317702
4211,0.019071847,0.023841628
4212,0.043960482,0.035808825
4213,0.013856798,0.010424089
4214,0.061005116,0.059178117
4215,0.08745831,0.103432422
4216,0.17038295,0.192699012
4217,0.004853517,0.009053995
4218,0.007866621,0.010851982
4219,0.088330954,0.061362341
4220,0.0053477287,0.007390241
4221,0.010822296,0.008011205
4222,0.026393443,0.046874901
4223,0.010744393,0.00824587
4224,0.402934,0.40788035
4225,0.007892847,0.004907581
4226,0.0049108267,0.007247585
4227,0.036628097,0.040865124
4228,0.007866621,0.011529671
4229,0.004349053,0.00498051
4230,0.0654192,0.048052634
4231,0.010353118,0.011330254
4232,0.058808506,0.043840662
4233,0.0055913627,0.011781392
4234,0.018264025,0.019244119
4235,0.1985682,0.17406352
4236,0.011752963,0.01113062
4237,0.5370135,0.5963
4238,0.12376171,0.119838715
4239,0.098830044,0.122703315
4240,0.048666805,0.038401356
4241,0.006274849,0.005649207
4242,0.017912567,0.016127566
4243,0.029885828,0.023427511
4244,0.017743468,0.020180561
4245,0.016124636,0.030566122
4246,0.043388635,0.04031645
4247,0.0074732006,0.005618373
4248,0.08931649,0.071933875
4249,0.011126071,0.011763914
4250,0.017778993,0.020801488
4251,0.019163579,0.027612928
4252,0.016416341,0.010429945
4253,0.0074732006,0.005569692
4254,0.009859711,0.00979942
4255,0.048012853,0.057476235
4256,0.06493911,0.056124678
4257,0.004349053,0.004350195
4258,0.02260381,0.024014936
4259,0.20467201,0.191894843
4260,0.011559606,0.012608369
4261,0.028423905,0.035248317
4262,0.06030333,0.047836303
4263,0.0074732006,0.010633014
4264,0.07991639,0.08416741
4265,0.0143300295,0.014626976
4266,0.005001068,0.009788132
4267,0.07082245,0.090982852
4268,0.013986081,0.01829746
4269,0.12668583,0.135319519
4270,0.0074732006,0.005257046
4271,0.009738982,0.008167866
4272,0.007736951,0.011019354
4273,0.0051364005,0.010303179
4274,0.16380826,0.096794183
4275,0.0074732006,0.004473156
4276,0.016227186,0.017173438
4277,0.55134207,0.559468902
4278,0.006274849,0.006068897
4279,0.012314469,0.016900706
4280,0.04062307,0.035969049
4281,0.009238571,0.009054914
4282,0.008814782,0.011934265
4283,0.032756776,0.033250932
4284,0.46077117,0.517482381
4285,0.06677514,0.061940821
4286,0.028658062,0.029209633
4287,0.044272333,0.052479295
4288,0.008133322,0.009086645
4289,0.04030347,0.031629196
4290,0.12014261,0.092464499
4291,0.060492963,0.046976783
4292,0.012204856,0.013206682
4293,0.052196622,0.043696687
4294,0.005870819,0.012672482
4295,0.43951547,0.433044893
4296,0.048129022,0.053027578
4297,0.024597079,0.020438634
4298,0.011380404,0.020427855
4299,0.06541568,0.057239462
4300,0.008814782,0.006193791
4301,0.016459227,0.013054105
4302,0.05037856,0.060567375
4303,0.17384028,0.133964534
4304,0.06459883,0.063876661
4305,0.01590848,0.016518715
4306,0.010732651,0.010176412
4307,0.013238907,0.018322633
4308,0.009859711,0.010401535
4309,0.071180224,0.069770043
4310,0.01816842,0.021251237
4311,0.030564845,0.030364994
4312,0.04106301,0.039145832
4313,0.004349053,0.009531958
4314,0.31235552,0.279872582
4315,0.012595236,0.015445408
4316,0.28036082,0.287038493
4317,0.19328836,0.220166875
4318,0.1329836,0.121797749
4319,0.046435148,0.031496803
4320,0.01055339,0.017816673
4321,0.5054933,0.508672995
4322,0.004349053,0.008628504
4323,0.020836622,0.02295261
4324,0.013262212,0.013790188
4325,0.080537975,0.077454864
4326,0.009319156,0.010994788
4327,0.050596714,0.041060564
4328,0.0073929727,0.009616626
4329,0.19323984,0.247983982
4330,0.025490433,0.025405815
4331,0.07631233,0.051383469
4332,0.09718731,0.096909335
4333,0.022567034,0.016988375
4334,0.004349053,0.005184186
4335,0.060343653,0.05821662
4336,0.009859711,0.008035463
4337,0.0049108267,0.007510341
4338,0.08518255,0.079223796
4339,0.0043962,0.014029793
4340,0.013377279,0.013423079
4341,0.060623765,0.032517413
4342,0.01497525,0.014319962
4343,0.008682936,0.006287181
4344,0.026173621,0.019321058
4345,0.015543938,0.013245576
4346,0.007673472,0.005844307
4347,0.020056129,0.028005485
4348,0.004349053,0.006867808
4349,0.118634135,0.114046967
4350,0.009859711,0.007957538
4351,0.013295025,0.01118654
4352,0.022735387,0.012660199
4353,0.07676214,0.059438469
4354,0.09290576,0.094587809
4355,0.05576217,0.046918149
4356,0.013249308,0.012611109
4357,0.0045493245,0.004637649
4358,0.010253131,0.014689203
4359,0.063319236,0.054554828
4360,0.15042281,0.151456925
4361,0.40428764,0.498267238
4362,0.026922822,0.02667561
4363,0.023795426,0.018856297
4364,0.0111624,0.016343475
4365,0.5803484,0.525171573
4366,0.17100742,0.150642009
4367,0.1131621,0.100926665
4368,0.04182422,0.051793153
4369,0.021397531,0.022961713
4370,0.024048686,0.021356357
4371,0.3157733,0.335513732
4372,0.0074732006,0.00465529
4373,0.08555347,0.096725012
4374,0.027503192,0.037066458
4375,0.1497809,0.126482098
4376,0.28680503,0.381905557
4377,0.14293572,0.151044114
4378,0.05219981,0.033746189
4379,0.0428797,0.053198791
4380,0.011602402,0.010064515
4381,0.010766715,0.015977014
4382,0.013245344,0.017613687
4383,0.070990145,0.077551168
4384,0.042381495,0.050708423
4385,0.0053159297,0.012037764
4386,0.41015908,0.438060475
4387,0.024492472,0.027738969
4388,0.010353118,0.021633413
4389,0.030244976,0.03600357
4390,0.01366815,0.011327879
4391,0.030249834,0.027094068
4392,0.04804334,0.043904595
4393,0.05286774,0.064360043
4394,0.10016808,0.134101565
4395,0.07224482,0.053697777
4396,0.014319986,0.020628676
4397,0.01911515,0.02514237
4398,0.007571548,0.011502179
4399,0.010106206,0.012590944
4400,0.14660823,0.19444393
4401,0.0070403516,0.007177229
4402,0.04486996,0.041822235
4403,0.007673472,0.010695858
4404,0.028197885,0.028180165
4405,0.05456856,0.065902357
4406,0.010732651,0.009643769
